date,category,forecast_qty,lower_bound,upper_bound,is_forecast
2017-04-01,Golf Apparel,35.763496771773326,29.389059291261805,42.60472283938473,False
2017-05-01,Golf Apparel,30.868803567820393,24.16939421928088,37.67265253817877,False
2017-06-01,Golf Apparel,27.494915703031058,20.58361284742268,34.33400121304969,False
2017-07-01,Golf Apparel,34.36499945394819,27.462965489343087,41.436080706147756,False
2017-08-01,Golf Apparel,43.71517306472833,36.86804294240191,50.293834479541644,False
2017-09-01,Golf Apparel,22.400195163176782,15.719237034358265,29.59689570502341,False
2017-10-01,Golf Apparel,23.09984542283428,16.390263502547203,29.699520856749174,True
2017-11-01,Golf Apparel,31.11603159754463,24.49712029724363,38.28534167595711,True
2017-12-01,Golf Apparel,27.258763158556242,20.116156651481507,33.86918805000007,True
2018-01-01,Golf Apparel,17.61036705628072,10.750288729327904,24.576188466525196,True
2018-02-01,Golf Apparel,23.82190311803233,16.84559486992483,30.480579172394158,True
2018-03-01,Golf Apparel,12.756680886485551,6.379936809155003,18.840905934615805,True
2015-01-01,Golf Balls,178.8327661398447,158.75308618584205,198.80062696955446,False
2015-02-01,Golf Balls,159.2529362672424,137.66369446128604,180.5173998297844,False
2015-03-01,Golf Balls,206.23220977065836,185.47222544269079,227.42134031046874,False
2015-04-01,Golf Balls,153.02726513616693,132.4894652128818,173.72228703770128,False
2015-05-01,Golf Balls,189.75490169194356,168.94870172130277,210.70681735113726,False
2015-06-01,Golf Balls,121.62053312953037,101.57538393736316,142.25585123748763,False
2015-07-01,Golf Balls,139.17045679269697,117.3344879979718,161.3305028389477,False
2015-08-01,Golf Balls,186.23169957376513,163.53190452191376,207.1997645860215,False
2015-09-01,Golf Balls,156.43258358494606,135.82284585577523,178.53515082179106,False
2015-10-01,Golf Balls,207.5489838730757,186.42630900529127,229.0500181942027,False
2015-11-01,Golf Balls,168.92291130794834,147.16970314728457,190.11430281898603,False
2015-12-01,Golf Balls,174.495288162763,152.46814812189544,195.01088440060252,False
2016-01-01,Golf Balls,152.07374103262913,129.9782096985548,172.0290523028924,False
2016-02-01,Golf Balls,132.17392893335125,112.51370798360176,152.94842509842294,False
2016-03-01,Golf Balls,123.7233548925912,103.52282977879311,144.22293620505005,False
2016-04-01,Golf Balls,126.41388882419952,104.83619249864493,147.54694247585542,False
2016-05-01,Golf Balls,155.09345757877676,134.72347174028192,175.9105914200728,False
2016-06-01,Golf Balls,163.24120044968282,142.32910458989807,184.08063240034946,False
2016-07-01,Golf Balls,159.6986556379202,139.26521382372704,180.88843911379558,False
2016-08-01,Golf Balls,110.6891924989996,90.03029082860202,133.71606793683915,False
2016-09-01,Golf Balls,192.53609058093062,171.1014180829151,213.44274958782978,False
2016-10-01,Golf Balls,128.51561345888538,108.61527253836954,151.80417490181765,False
2016-11-01,Golf Balls,136.1905592760366,114.02849107023474,156.31569754330363,False
2016-12-01,Golf Balls,188.64826775472005,166.7578423247463,209.2241152207256,False
2017-01-01,Golf Balls,172.23209661393773,151.34866370664164,194.5487901996076,False
2017-02-01,Golf Balls,154.7767255396127,132.40212682208724,174.88551057262703,False
2017-03-01,Golf Balls,130.95178066041834,108.85919395679731,151.6645188587227,False
2017-04-01,Golf Balls,115.48763088934528,95.44829809534117,135.28033718612508,False
2017-05-01,Golf Balls,147.08067313334502,124.67009013658229,169.07671761986643,True
2017-06-01,Golf Balls,129.58619770026164,110.17720966141302,151.16179317268052,True
2017-07-01,Golf Balls,132.3079059486362,111.01611801795988,153.30389676821025,True
2017-08-01,Golf Balls,115.65863403075984,92.96812663713408,136.57808412959773,True
2017-09-01,Golf Balls,160.33016987166513,138.83717108482801,180.7992564673797,True
2017-10-01,Golf Balls,134.63933826224758,114.88347810309577,155.25081972354099,True
2015-01-01,Golf Gloves,87.1461375942839,75.8185062131545,97.66465474959139,False
2015-02-01,Golf Gloves,86.23283998858192,75.53560243786772,97.30940472470543,False
2015-03-01,Golf Gloves,110.55285448637984,100.52845273908308,121.00235123560155,False
2015-04-01,Golf Gloves,96.48639613902394,85.4378381779002,107.07556963415833,False
2015-05-01,Golf Gloves,138.4842814483191,127.25945806195845,149.09993579723033,False
2015-06-01,Golf Gloves,88.86773172301562,77.81101436349216,99.55951592470808,False
2015-07-01,Golf Gloves,84.41142700029222,73.49494596954696,95.42306702128266,False
2015-08-01,Golf Gloves,67.4186313260401,56.8573937449319,78.321433684753,False
2015-09-01,Golf Gloves,85.53975035839173,74.93616255465606,95.68259902720776,False
2015-10-01,Golf Gloves,92.29073060745681,82.33194692345131,103.8025281213921,False
2015-11-01,Golf Gloves,150.82725689484255,140.07042626704785,161.7563195409349,False
2015-12-01,Golf Gloves,93.34329551781562,82.78020511485335,104.01789252836525,False
2016-01-01,Golf Gloves,78.29684815223068,68.31827209545021,88.72095700724302,False
2016-02-01,Golf Gloves,75.70346930387527,65.41618901189311,86.0921098974813,False
2016-03-01,Golf Gloves,110.67673267280153,100.39211314138026,122.41944261151204,False
2016-04-01,Golf Gloves,84.76121085653804,73.61701598084846,94.89316032143059,False
2016-05-01,Golf Gloves,108.60023738063937,97.96449533128687,119.68007276713988,False
2016-06-01,Golf Gloves,79.83198838704978,69.34030101974405,90.92258596093508,False
2016-07-01,Golf Gloves,74.95430606360198,63.79984270047007,86.16331132034932,False
2016-08-01,Golf Gloves,100.71870650241104,89.57438091908881,111.67118212597477,False
2016-09-01,Golf Gloves,56.30382906170693,44.76375412029961,67.12304397012961,False
2016-10-01,Golf Gloves,96.70059285783991,85.86455420377541,107.5052512357387,False
2016-11-01,Golf Gloves,105.15736617207843,94.48201795110273,115.9539148966566,False
2016-12-01,Golf Gloves,100.70050967153497,89.74667007427094,111.39814714304221,False
2017-01-01,Golf Gloves,72.61333335953205,62.12476564164678,84.16816696022029,False
2017-02-01,Golf Gloves,75.12186444797938,64.0728382977556,86.19989174104822,False
2017-03-01,Golf Gloves,99.82706396235068,88.50385382531022,111.03577867774568,False
